Year,Crop_Type,Region,Soil_Moisture,Humidity,Temperature,Rainfall,Solar_Radiation,Fertilizer_Residuals,Pesticide_Use,Yield
2023,Sugarcane,Rajasthan,15.37057069,88.01193302,29.79292426,1245.104857,5.383769378,283.8863849,191.1892925,3064.371671
2023,Sugarcane,Gujarat,20.09680747,61.59569656,37.04267446,1160.614238,4.35337303,287.474746,431.9803084,4343.21283
2023,Sugarcane,Tamil Nadu,24.35725127,48.19686156,29.51888532,1227.220565,3.145853343,78.70725793,135.7903475,5771.274366
2023,Rice,Odisha,12.68500404,51.75499276,33.64393314,330.7056546,6.025508111,289.1384918,408.1313805,5932.248114
2023,Soybean,Haryana,12.92012442,33.98432121,39.38660669,598.6145282,4.978724149,142.0675814,442.8843129,3857.278717
2023,Sugarcane,Maharashtra,31.99798446,89.36097084,22.36307726,1166.95639,4.493360787,211.5631294,154.9458253,3600.211935
2023,Rice,Haryana,25.89325393,32.35751671,25.19416147,939.5067942,7.334705214,58.68752043,352.6075998,2802.781195
2023,Soybean,Haryana,21.63643751,69.29442739,27.56280372,326.801389,6.733716539,272.2210685,105.2982753,5917.654958
2023,Wheat,Madhya Pradesh,23.68803954,56.56415566,28.10142214,1349.753721,7.288827742,210.3993323,237.7483154,2180.518555
2023,Rice,Gujarat,5.700059733,86.93497309,27.88782744,1309.196815,5.474913974,210.8886167,277.9618843,4181.830402
2023,Maize,Madhya Pradesh,22.82656826,44.75998442,37.70257396,1021.976967,3.654656261,275.54404,301.3085532,2820.439529
2023,Rice,Punjab,19.6678955,61.92520944,33.87663547,405.0732307,6.481107181,177.0867937,430.1873114,2804.219041
2023,Rice,Chhattisgarh,20.72203063,58.94137251,31.77910233,1301.139821,4.0303689,152.6291601,334.5375518,3381.05434
2023,Soybean,West Bengal,15.30237673,72.17198664,25.87881999,1067.15385,5.206148345,266.5321881,265.2640316,6100.473502
2023,Wheat,Andhra Pradesh,7.217656363,34.08061392,36.04591909,1320.909337,3.325003945,235.605128,384.3869104,1778.218567
2023,Maize,Rajasthan,10.47147968,41.6273478,38.64037974,1282.2367,7.126542012,287.2439162,435.4817147,4175.933114
2023,Sugarcane,Punjab,32.50210773,42.87388921,35.99468805,1347.84323,3.629703205,285.0304733,98.68937432,1904.639589
2023,Sugarcane,Uttar Pradesh,16.73565841,74.28904529,19.79522157,983.0507466,7.515487535,145.5815411,447.0852173,2234.1286
2023,Rice,Tamil Nadu,18.42222527,41.34832178,32.34230858,499.6155975,7.321153011,161.7465725,121.9286951,3539.479218
2023,Soybean,Uttar Pradesh,6.380995712,64.40950583,20.7749428,1179.082072,5.322913822,113.9962384,386.0960498,3864.152965
2023,Soybean,Uttar Pradesh,5.940515476,42.91462923,24.85571177,1114.206923,6.721841022,215.1619723,192.3738222,2711.640391
2023,Sugarcane,Maharashtra,25.70846076,81.69749701,20.94075172,1270.084624,6.097225369,141.1354925,138.6319889,2975.716042
2023,Maize,Karnataka,20.49936945,86.53112727,31.69787583,537.4479182,7.015378212,246.5251617,250.2384872,1924.765864
2023,Wheat,Telangana,19.64454189,61.1095785,33.33424942,569.5685001,5.159025504,80.38769018,324.2741367,2915.095599
2023,Maize,Bihar,11.91958295,51.13853305,22.02705507,1459.724808,6.929042421,79.10071279,228.8717031,5952.855595
2023,Wheat,Rajasthan,26.51036763,44.0434665,27.35059075,1279.972131,5.312284085,101.1138454,110.4781676,5852.788656
2023,Sugarcane,Haryana,9.741319599,32.98686009,28.78147831,1482.533101,7.704828939,71.07304711,308.1338446,3060.075758
2023,Wheat,West Bengal,10.37245339,46.11000457,27.05835872,1291.156165,5.431860504,205.0079019,418.023186,4140.726451
2023,Soybean,Punjab,18.24854745,69.2541468,22.15626139,1084.359257,5.31309636,86.8381915,229.6927735,5691.993262
2023,Rice,Bihar,13.17484066,62.01701588,28.04449332,1157.2904,6.925359308,89.99072937,169.1577224,1554.819135
2023,Rice,Bihar,12.04577533,86.6424767,34.61078793,1458.084368,7.107888459,53.55705593,251.2257599,5239.026486
2023,Sugarcane,Uttar Pradesh,23.61583376,53.77663575,21.16770433,1060.873101,5.772445572,245.5225037,108.228199,5869.559572
2023,Soybean,Uttar Pradesh,23.78262136,71.63180054,21.3489893,1129.46138,3.898989067,253.0740139,388.3090581,1944.7266
2023,Maize,Tamil Nadu,28.83052846,59.35936485,26.7760905,520.2904196,5.338791155,90.50560409,390.4322596,2265.850143
2023,Soybean,West Bengal,16.99770303,60.75457296,38.37682691,926.6195591,7.840362515,234.8811086,303.9765947,5926.23891
2023,Rice,West Bengal,6.973651422,46.06645888,32.97815097,1236.988834,6.764930965,158.3862808,218.7697626,3988.165906
2023,Rice,West Bengal,12.80795286,57.29704661,33.17771711,666.8069398,7.055813019,109.8987207,380.7988017,1591.513814
2023,Soybean,Punjab,33.3532142,58.24709982,26.91737944,578.8855993,3.164127494,205.346152,291.8924658,2706.326294
2023,Soybean,Telangana,22.1911812,72.3985513,31.49757145,721.698624,5.339297313,94.62101859,390.2840793,3587.017793
2023,Rice,Rajasthan,25.49192684,86.43839995,19.96452402,629.1210736,6.233105668,239.2209019,319.7406849,4699.677323
2023,Maize,Rajasthan,5.06184475,49.75927665,32.33627407,595.0884306,7.150163418,61.90380689,375.2206198,4884.008954
2023,Sugarcane,Punjab,19.92086074,32.53202811,37.81475498,863.8094493,3.246368268,289.7827332,307.8080506,6085.034068
2023,Sugarcane,Maharashtra,5.93942262,59.77770753,31.87136706,1482.033933,7.262194428,67.96881343,240.9107741,2843.158121
2023,Soybean,Punjab,21.4050081,62.66767993,37.03231933,969.0367634,5.742004684,194.8621048,438.1707232,3991.279776
2023,Sugarcane,Andhra Pradesh,31.63025896,40.10643307,34.07310062,560.5383278,3.986569853,275.5485725,286.9689183,3968.856002
2023,Rice,Odisha,33.01620292,75.62787638,22.14703968,418.5239163,4.586276082,52.97611721,310.1754848,3384.15316
2023,Rice,Gujarat,20.57086554,89.09574651,37.60063579,1211.080385,4.409647759,174.6286152,170.6648585,2301.177365
2023,Soybean,Bihar,18.17561577,86.74648302,21.07750368,809.9827658,5.654295171,137.5017411,317.6338877,6002.763563
2023,Soybean,Andhra Pradesh,32.33550867,41.82636233,30.31777549,1371.9442,3.2584284,195.0830476,298.0302594,5434.267172
2023,Soybean,Maharashtra,24.44109464,82.52179439,22.57352748,1164.174283,3.792680792,106.3643467,157.7334396,3808.616885
2023,Maize,Bihar,6.735550995,72.26961818,19.99566121,1339.189631,7.063465217,66.22480431,112.299737,4289.063294
2023,Sugarcane,Odisha,18.39437223,57.23079383,28.1054952,668.091217,3.663019954,206.4832592,309.9106122,2567.242522
2023,Soybean,Maharashtra,11.83582669,62.43665966,25.595558,1206.219938,4.166981347,154.2123099,367.7071047,4016.773713
2023,Wheat,Bihar,18.51301051,80.9760105,29.36974229,657.9996226,5.266853028,205.6213847,280.5438963,4709.116691
2023,Wheat,Punjab,18.09593979,58.80809638,31.17223339,1522.008306,5.585604441,102.6347867,172.9446766,3885.708204
2023,Rice,Punjab,21.78065437,52.39244215,20.62876001,1134.559567,6.818052398,134.6853157,332.4595172,6061.512183
2023,Sugarcane,Haryana,15.22519922,59.59484958,22.19536097,735.3754196,5.236662133,190.4203473,119.7426721,4326.140003
2023,Soybean,Bihar,9.625956917,64.74778824,30.8054578,664.9754689,6.949323105,198.2781946,250.9560112,3225.374779
2023,Wheat,Karnataka,19.49949829,41.34465923,26.54674691,564.3862709,6.091731535,143.0787019,149.9448092,5062.57125
2023,Sugarcane,Haryana,28.99591156,84.05446382,34.17588346,1209.140946,3.565498697,120.0133014,157.5958351,2307.133545
2023,Rice,Haryana,24.16192945,70.45121693,32.65636862,599.9562419,3.781657192,118.4251574,164.0652726,3287.390844
2023,Maize,Tamil Nadu,14.68992269,67.99613504,36.47705686,1081.988644,5.185168627,93.67483786,230.9593508,3115.399153
2023,Sugarcane,Andhra Pradesh,32.05935493,35.96977357,33.4509163,658.733117,4.984446965,131.3512406,109.2393358,3503.961311
2023,Sugarcane,Rajasthan,31.38117916,66.25043629,28.26157017,1167.32075,6.717721348,99.86008425,234.9808298,5106.661761
2023,Maize,Haryana,10.93713775,37.25763973,33.06499477,1363.123437,5.903685699,208.4538516,276.3020381,3743.771169
2023,Sugarcane,Karnataka,5.994365794,34.72186051,25.20700132,1315.872876,4.940665405,192.2667496,265.9954372,5162.690235
2023,Rice,West Bengal,26.41024961,61.63865374,25.8183567,1293.890258,3.853801417,145.6472059,229.5363361,4166.531787
2023,Rice,Madhya Pradesh,28.92050002,54.16713204,35.3580186,560.2849196,4.134185512,131.457505,395.0774391,3093.007611
2023,Maize,Rajasthan,33.00007232,65.32861621,28.58745243,433.1329179,5.877505092,109.40355,143.4009491,5235.798731
2023,Soybean,Bihar,30.73046948,35.35333008,35.54370766,1214.655021,5.117194024,183.8645772,274.1217133,2617.748084
2023,Wheat,West Bengal,22.31556268,55.85898377,36.01888134,791.4847731,5.574637544,279.7256911,113.1900178,2554.06238
2023,Soybean,Haryana,20.26544261,40.4872029,36.71339772,873.4035444,3.853387177,221.4257628,116.4961285,3836.871928
2023,Sugarcane,Chhattisgarh,5.657639538,89.22600516,37.88093151,359.8709931,6.314531262,236.1036785,298.8493998,2721.05968
2023,Wheat,Karnataka,12.02231569,63.66901275,28.28240456,652.2581348,7.262693704,258.5944659,296.002822,1568.114398
2023,Maize,Uttar Pradesh,18.21662684,71.24621166,26.06646413,363.1059527,4.289697534,137.9087433,409.1832892,4495.379449
2023,Maize,Karnataka,23.12909989,49.52509684,31.2710323,1445.358409,5.457571129,65.71894553,293.0483927,3867.054949
2023,Wheat,Odisha,21.05659339,35.68433489,27.10024719,631.5480254,7.877636645,205.6397008,438.8400374,3566.749564
2023,Rice,Karnataka,26.4488562,88.55225177,31.64409154,1033.39202,4.666208703,97.16807281,108.3486786,5954.733535
2023,Wheat,Karnataka,12.98539924,47.17554212,33.70969084,369.8936891,5.975231725,192.2609125,126.2364349,4142.307513
2023,Sugarcane,Telangana,21.28058556,55.42849111,33.37012368,1173.565164,3.450978501,234.8775583,106.6695582,5480.586036
2023,Rice,Punjab,7.411618313,68.9918353,27.16705965,733.4753171,6.030075012,245.9095755,157.892484,2165.112801
2023,Maize,Telangana,16.88010316,31.48183786,23.06216152,1469.337189,3.448158867,125.4597801,287.0256096,4133.181846
2023,Wheat,Andhra Pradesh,26.66773106,78.61554783,28.27339438,1456.791907,7.796177177,178.1083081,324.8601808,5501.41383
2023,Soybean,Karnataka,25.01675542,62.1946914,22.58256016,736.3723073,6.57831326,205.2412741,107.2206683,4196.833677
2023,Soybean,Punjab,33.66262023,46.69303122,37.35642286,1473.230578,6.940798941,254.8701804,433.8269182,4814.646917
2023,Sugarcane,Bihar,12.93083777,33.69647912,26.60031025,1595.082506,6.520521804,240.3471663,396.1724683,3230.274182
2023,Soybean,West Bengal,19.33864342,39.74990493,22.81707536,1376.53264,5.94864518,296.9938302,198.2784118,1949.872964
2023,Wheat,Odisha,14.43286802,83.70203153,20.26724524,1401.435926,5.249563905,52.02116913,118.6841244,3623.455145
2023,Wheat,Odisha,17.66363596,71.16145344,32.52850826,638.7314561,7.291866899,159.3723602,152.3099906,3333.019055
2023,Soybean,Chhattisgarh,29.7739078,44.9941033,32.35220945,1058.179524,7.784178338,114.0111216,136.7329546,5497.203234
2023,Wheat,Tamil Nadu,24.74939447,33.9360459,26.49608735,406.087744,5.495180865,79.97334679,135.4050947,2643.87703
2023,Sugarcane,Andhra Pradesh,30.51536546,71.43691874,21.18162283,441.4951485,7.657675246,277.878832,278.7883482,5953.660617
2023,Rice,Haryana,10.76734866,64.34446356,27.86031198,1598.583229,5.91666455,299.4905165,179.8638827,5914.294734
2023,Sugarcane,West Bengal,30.25125366,54.27117147,25.9152807,738.0985558,5.691920934,95.14905198,220.5968233,2660.529656
2023,Sugarcane,Bihar,6.58613109,51.81668695,33.14709596,1277.675955,5.272413665,59.6083482,449.6186182,3120.404571
2023,Wheat,Haryana,30.69448559,43.00885656,31.73708415,1352.531848,4.046438808,118.7636119,338.9134925,5627.698671
2023,Rice,Maharashtra,14.41958591,70.17667539,26.97022396,1418.270395,3.018598304,258.7154795,434.9186859,5953.147683
2023,Wheat,Rajasthan,13.99822786,88.24008167,24.07077965,1596.964906,4.207531134,123.4725208,142.3961084,3557.230102
2023,Maize,Telangana,19.74293124,40.54291475,39.29211614,629.1157709,5.548615858,64.22537012,229.3025044,2996.506586
2023,Wheat,Haryana,32.20965208,65.8269972,28.73730734,371.6492178,4.899799761,63.12304599,291.9087088,3935.748342
2023,Wheat,Haryana,6.237642773,55.45110334,33.36753885,846.325506,5.24242614,156.8557006,118.5283389,4676.14004
2023,Wheat,Chhattisgarh,15.09315849,56.8013233,22.54221776,486.503466,7.903241098,282.9564308,92.20404631,2778.877114
2023,Rice,Madhya Pradesh,29.76290882,45.24883681,29.36162323,348.7052877,4.751361853,121.4801104,333.878687,4899.179909
2023,Wheat,Maharashtra,16.36785125,79.50809254,20.30853205,781.3466738,5.260914697,156.7894202,323.4989378,1763.065229
2023,Rice,Gujarat,10.64069788,59.11533625,29.75424909,1323.185529,3.667577757,75.48345135,239.6947747,1752.244489
2023,Soybean,Bihar,17.20380206,62.60435113,38.81740641,1044.711733,3.239788662,173.3931983,268.2987628,3295.505222
2023,Maize,Telangana,16.06238062,48.28565477,27.35786065,720.3561351,6.877047573,224.1367661,241.3830375,3145.231129
2023,Rice,Odisha,31.47450848,40.90850794,20.53501681,1157.558263,5.853415875,117.7875903,99.39269022,2971.94292
2023,Soybean,Chhattisgarh,27.01018771,35.15462329,20.37610755,616.9835354,6.80352403,124.1778271,212.3379106,3775.125778
2023,Rice,Tamil Nadu,19.54010722,72.84714846,27.43257059,338.4083961,3.749313994,260.4937564,154.9199736,2995.300055
2023,Rice,Gujarat,33.59652969,41.7740569,22.92706737,1298.372891,5.859143856,52.59093059,126.3875178,2406.945632
2023,Maize,Uttar Pradesh,18.38133992,71.40452125,20.22582594,1118.391628,4.268212372,209.1176771,437.7262117,2943.716404
2023,Sugarcane,Uttar Pradesh,6.541789657,53.42258676,34.71031232,1295.747915,4.140309085,148.4711587,308.0970574,5991.075347
2023,Sugarcane,Telangana,12.4765923,54.94648806,28.82666935,369.84082,3.05763007,124.5951284,354.9981386,3409.194593
2023,Rice,Karnataka,17.53179539,58.15064977,25.48100546,1391.51372,3.651703618,214.3984581,205.0802511,3563.062893
2023,Wheat,Odisha,9.411649227,52.06251049,37.55379197,1112.994013,4.546340557,258.6671304,233.2954251,4166.788637
2023,Soybean,Chhattisgarh,32.4096232,36.03719863,22.05969228,1041.146495,3.584393803,189.5980291,176.6269877,6029.710287
2023,Wheat,Tamil Nadu,27.15313625,48.5779086,38.65734378,1119.506462,7.929292202,57.77365549,125.8584544,2632.913586
2023,Wheat,Chhattisgarh,12.6514887,69.82406164,25.96961712,1426.475168,4.543163243,165.3502977,155.6270931,4646.432379
2023,Rice,West Bengal,22.03253967,69.94706409,37.32295475,1071.279188,3.651619734,165.6899852,379.9756281,4805.35289
2023,Rice,Haryana,25.8325955,47.17345843,31.68102526,1063.616942,3.995411564,185.9496237,336.4583048,4307.743051
2023,Rice,Maharashtra,32.22677678,57.60615759,36.10357104,1588.070002,5.938516142,217.7397253,289.0782721,1932.144903
2023,Rice,Tamil Nadu,30.49192595,41.60683368,39.2126083,1288.615166,3.320217619,54.82960088,263.0193658,4626.237537
2023,Sugarcane,Maharashtra,19.83320699,42.62232489,25.46441662,886.136451,7.312170651,175.5031561,425.289241,1820.022103
2023,Rice,Madhya Pradesh,27.38012285,31.3828253,38.76044728,1225.468686,7.807498396,197.0769423,117.068993,4256.536137
2023,Sugarcane,West Bengal,21.19891361,83.80479299,27.46212086,818.2153547,4.233737103,135.8383466,192.4703331,4913.41301
2023,Sugarcane,Gujarat,20.92430752,42.6423999,27.38365683,612.9608548,5.250476343,217.0913066,217.6216765,2492.637126
2023,Rice,Maharashtra,8.185323339,43.65203262,26.49179726,1083.970867,3.110672255,107.0444293,374.5025169,5380.709088
2023,Maize,Madhya Pradesh,8.516789678,46.77608596,30.46482446,1508.073732,6.203551124,129.3430833,450.7102079,1665.505594
2023,Soybean,Tamil Nadu,20.2503545,37.6444843,22.81085546,1509.299233,5.06963029,290.6888369,177.9860021,5390.742116
2023,Wheat,Madhya Pradesh,12.66819464,68.35577299,30.70800185,757.6390809,4.350292331,137.0175927,407.8316538,3634.577634
2023,Sugarcane,Rajasthan,5.459727488,34.50857719,30.4706985,995.4275836,4.034185553,136.6252218,391.9854955,2522.944489
2023,Soybean,Madhya Pradesh,25.87302775,38.05214558,34.82273551,590.8942036,6.270115388,198.920159,172.1773981,2139.137454
2023,Maize,Telangana,5.792764364,68.6854036,36.24078663,1594.408504,5.081085155,292.7438325,235.5391377,5892.171383
2023,Wheat,Chhattisgarh,22.16262553,50.37963723,28.46929824,1575.831598,3.898296445,295.7701115,239.289978,1859.27244
2023,Wheat,Madhya Pradesh,20.5313398,72.4768696,25.7396899,1151.371924,6.445545407,194.9144909,445.5252147,2438.248817
2023,Sugarcane,Telangana,33.02770857,63.44548468,24.88985807,1349.650575,5.825361415,50.27175495,156.301886,3119.35308
2023,Rice,Karnataka,18.93211932,45.36127038,23.61089001,1235.328736,7.293360275,275.1641377,380.5719463,4366.866387
2023,Maize,Uttar Pradesh,6.697800674,69.04967703,20.90365181,1079.242983,3.587379494,192.5594911,211.9102789,4021.417396
2023,Sugarcane,Gujarat,20.89475742,36.97642082,26.53252898,388.2856027,6.92833301,141.4991021,355.8012681,2101.884805
2023,Maize,Rajasthan,29.31276421,62.18462298,25.1055417,902.0987453,6.367583934,257.2987853,243.0400368,2853.309887
2023,Rice,Bihar,33.84314986,56.2288863,38.86484028,1183.726974,3.575054684,149.9581148,300.4795236,2619.864273
2023,Rice,Rajasthan,17.36520542,46.07241497,30.78700645,1187.240975,6.474103649,58.51112655,392.7069908,2504.420016
2023,Sugarcane,Uttar Pradesh,14.1643467,66.24029986,26.62797192,797.5972936,5.207736444,255.2680558,382.3884028,3409.336189
2023,Rice,Odisha,31.21962217,82.28001554,31.23681743,1525.366397,7.724923928,186.4648503,404.9717541,4750.613012
2023,Soybean,Andhra Pradesh,10.41048127,89.93428199,22.51541212,534.2172304,3.708056753,134.5358846,112.3107019,2522.326221
2023,Wheat,Maharashtra,22.74878824,66.46576612,28.54049709,960.460503,6.214166954,112.7230941,341.7197623,3205.706588
2023,Sugarcane,Madhya Pradesh,16.6488298,54.28235246,32.1413641,1204.332006,4.909900227,198.4493649,141.4641637,3316.707037
2023,Maize,Tamil Nadu,6.04278919,43.51242601,29.42700611,1212.334351,7.784073353,102.0123871,241.519271,5998.183908
2023,Soybean,Odisha,14.94939613,45.42576536,27.70516046,1150.258358,4.649874476,130.9627216,289.6802539,5898.395792
2023,Sugarcane,Madhya Pradesh,12.56252104,58.76729869,39.40699454,672.3692016,7.810929547,209.1325774,236.7749595,5190.731126
2023,Rice,Tamil Nadu,24.80413844,52.03666208,37.1630832,519.9446309,7.507429256,270.3861126,279.1692209,2633.177568
2023,Rice,Madhya Pradesh,32.44526553,84.82887136,32.08546351,1134.004105,4.351916177,183.2225821,452.1654093,1838.077257
2023,Rice,Rajasthan,12.64450745,52.09772806,31.01762674,1087.107175,7.017708884,239.7765996,139.7338693,2977.76311
2023,Rice,Andhra Pradesh,28.45091065,52.40667547,32.03120108,549.5759289,7.978021009,240.7651509,335.7002645,2748.286203
2023,Maize,Uttar Pradesh,6.458076962,53.01207075,23.74307893,1222.578631,4.263315011,216.0884882,234.3306269,3843.387991
2023,Soybean,Telangana,20.50013577,80.19721262,27.57390468,902.6205365,5.183885847,111.4595844,138.9331146,5088.106009
2023,Wheat,West Bengal,6.899915166,69.04729925,20.54417796,1174.734061,5.600903683,266.6971495,148.2653231,5457.191019
2023,Maize,Punjab,32.01601443,66.85013102,29.1631174,1391.830459,4.474655679,159.0689139,435.0247654,5395.556187
2023,Maize,Gujarat,27.13866208,50.04858134,30.49678285,537.252619,3.076324198,61.05268598,409.7520602,3173.634884
2023,Wheat,West Bengal,23.98559504,79.07425061,24.26559984,344.5055788,4.100646221,111.1531675,419.7058241,4673.690635
2023,Wheat,Gujarat,28.81247452,32.30183168,38.81763251,1317.251875,4.409684422,241.3870885,450.3540534,2959.124815
2023,Rice,Maharashtra,23.68221461,82.24783034,37.73901157,1100.413176,5.217998507,67.28333395,166.2494923,1805.417306
2023,Maize,Uttar Pradesh,33.03148134,60.76499399,34.03693553,1215.53917,3.855512392,86.84110054,219.6172868,4739.319107
2023,Sugarcane,Tamil Nadu,25.61469895,53.89501409,30.30629552,1392.838965,7.366271783,223.556704,333.4378472,1571.5056
2023,Wheat,Telangana,31.7433421,59.83003684,36.95860973,1347.598574,6.524555664,273.1501974,266.1798018,3400.352357
2023,Wheat,Telangana,19.88962599,70.04493183,22.34653898,1549.978453,3.426002388,208.4330013,242.4518639,3034.892987
2023,Soybean,West Bengal,8.2528765,30.76592559,35.38815191,1005.997332,6.250462256,105.5727635,220.477675,4701.823403
2023,Sugarcane,Chhattisgarh,20.21091566,82.29311139,22.23128294,945.2748152,6.268282382,63.35344081,306.0732952,5035.522176
2023,Sugarcane,Haryana,8.538173544,56.80437152,35.46129694,834.4159737,7.781105868,203.7816456,299.4760624,2919.101985
2023,Wheat,Odisha,22.08166598,50.57799118,25.21463812,516.7247564,3.015104357,61.84964448,149.2523653,5243.346989
2023,Rice,Haryana,18.88208745,38.29473394,37.09935955,1052.93771,4.239662249,203.180513,261.8041727,2872.492394
2023,Soybean,West Bengal,22.95665775,56.36792246,38.42260856,674.5763204,7.638957397,106.394986,291.4516461,3570.452298
2023,Sugarcane,Odisha,5.140064008,59.77936628,22.70513482,1499.274259,7.660669577,276.1640156,297.5511843,4855.882341
2023,Wheat,Gujarat,10.51514672,54.21880167,28.90874246,1066.484687,6.602932097,168.7731671,166.8994515,4699.729154
2023,Sugarcane,West Bengal,19.13913978,70.71960563,39.15280581,1078.835894,6.828816605,105.9846083,359.9368879,6048.15516
2023,Soybean,Tamil Nadu,32.49509336,55.25379173,29.31849234,774.303898,3.45741479,263.2863291,99.82582035,2557.625435
2023,Soybean,Uttar Pradesh,16.00585123,87.68505467,36.83169064,386.5465363,5.569379174,113.5088496,219.3969286,4559.585821
2023,Maize,Chhattisgarh,17.19152285,65.95665107,31.40014796,360.6321743,4.157914956,126.6497691,373.6997131,4318.539185
2023,Wheat,Maharashtra,25.63616923,78.44867614,27.18241691,861.8693541,3.906090218,258.5694748,295.231816,5717.194546
2023,Soybean,Telangana,22.4103277,36.56135419,25.41259698,428.2438676,7.051516496,127.1980075,185.4192478,2242.560888
2023,Maize,Punjab,13.54268281,53.83747758,23.78084815,1096.764573,3.675190683,152.5409423,342.7726403,4969.36071
2023,Maize,Uttar Pradesh,16.79723067,50.21086209,34.82068751,1447.646068,5.343258185,136.9164177,296.5006902,4128.886976
2023,Sugarcane,Karnataka,11.18005463,64.16894329,27.40398642,1450.131587,7.692891198,79.10007946,379.5147897,2784.332922
2023,Sugarcane,Maharashtra,32.94646194,81.6668112,29.86928405,1163.578624,3.929160278,59.72395306,357.3083964,3699.175449
2023,Maize,West Bengal,8.647585726,34.70029307,29.49475114,590.3769975,7.889967119,231.1351685,311.9958623,3055.030553
2023,Sugarcane,Odisha,15.66343202,34.35448788,31.17379758,1424.636555,7.971439929,211.284281,267.76684,4179.466586
2023,Soybean,Tamil Nadu,5.599405131,81.01906249,36.87180469,1454.200221,5.778085773,120.5915169,138.9956245,5597.679446
2023,Rice,Andhra Pradesh,11.29872053,42.77100516,39.14790358,571.7168339,3.850713701,123.8997812,185.481126,4133.633025
2023,Soybean,West Bengal,27.54936591,70.12519527,27.81990021,1263.905932,4.58052444,286.2514458,242.7093876,4419.473722
2023,Maize,Chhattisgarh,10.69940511,62.57268794,36.11961099,686.7453171,5.122464163,296.9177818,308.0751341,3902.106567
2023,Maize,Rajasthan,7.176629337,79.97361569,34.87463618,1347.380178,4.546621122,168.3587258,277.0276668,1760.812798
2023,Soybean,Rajasthan,18.6482317,37.50533459,31.09967996,1596.465197,4.403177899,250.6129364,195.2212519,2592.876293
2023,Sugarcane,Haryana,5.137802604,37.78697794,38.65987982,358.4334405,7.861148546,234.171469,93.02997498,3779.622696
2023,Sugarcane,Andhra Pradesh,7.313418125,63.40910162,23.72652451,1468.628938,3.766824137,124.3294274,270.6910884,2947.223087
2023,Maize,Punjab,28.33921468,86.7827192,21.92381774,1116.967562,6.666639544,64.64067763,194.2931671,2358.88688
2023,Wheat,Rajasthan,27.28764739,54.8998655,36.64223895,1565.930424,3.002051447,85.63906428,357.1571753,3835.177137
2023,Sugarcane,Punjab,31.46644031,49.61652602,28.44377199,915.2125749,5.980913347,259.5735293,99.3713685,3004.808066
2023,Soybean,Maharashtra,29.70308994,66.40135939,36.50402506,1404.657154,7.57971502,232.803455,302.8257457,2708.504508
2023,Sugarcane,Andhra Pradesh,24.71933275,85.82691603,37.41558074,399.8645793,4.43967047,216.0837111,432.1958009,3651.321969
2023,Soybean,Punjab,6.370031888,80.21566997,20.99871827,749.1575054,3.927629876,82.66220792,153.9503728,2136.875699
2023,Maize,Karnataka,27.61851958,89.72901664,37.22534072,405.7813423,6.258398974,209.9826719,261.7714003,5775.11277
2023,Sugarcane,Punjab,29.44117271,31.35411499,28.62499547,1568.439883,6.563007036,243.0380829,123.8475382,5500.142886
2023,Soybean,Bihar,28.09070367,36.77148868,29.85262328,1365.727187,6.440152595,265.1504375,317.6451773,4767.049451
2023,Maize,Madhya Pradesh,19.63794063,66.5680658,32.14844346,1411.261304,4.5965844,53.3078198,290.3851547,2012.906637
2023,Wheat,Odisha,11.62223586,79.23458636,38.07358136,1520.596148,4.261012011,221.1187755,238.4530108,5079.63093
2023,Soybean,Haryana,29.43591276,47.11466054,20.14210438,428.9326462,7.779594,54.7744139,279.809583,5226.541657
2023,Wheat,Haryana,25.99878833,44.35266528,29.18876019,813.5652673,7.616497541,226.7182114,415.9089111,5042.479102
2023,Wheat,Maharashtra,33.37519554,77.21854796,33.35662514,410.9248342,5.286583049,208.9053412,161.8889585,2048.407201
2023,Rice,Karnataka,9.376453229,33.38291123,34.0480771,589.8154229,7.230969331,87.08696573,98.8701507,4475.277408
2023,Sugarcane,Andhra Pradesh,11.41172604,52.16295885,33.45169906,613.5884577,5.261617388,241.5304378,403.245727,5347.2915
2023,Soybean,Telangana,11.00839356,60.34855336,22.42130304,920.4576249,5.12194509,67.08690455,300.0287531,4170.490757
2023,Wheat,Gujarat,27.90040573,63.62092046,25.68162912,663.759859,3.783814738,256.5996934,413.7628655,4486.723496
2023,Rice,West Bengal,10.28439413,73.71690941,26.85404547,449.2521694,5.132030282,115.4823112,307.2212202,3625.576298
2023,Maize,Tamil Nadu,6.786760062,51.29074341,35.66341733,534.3888232,5.687084693,222.2129656,384.5632217,3947.715982
2023,Soybean,Rajasthan,33.89293286,66.76106068,25.27377888,508.5129394,3.112521637,280.9223353,246.5449645,1683.929168
2023,Wheat,Chhattisgarh,5.56968521,65.12252537,23.92872204,1565.538973,5.220565026,134.9567562,362.6895573,4452.632073
2023,Sugarcane,Madhya Pradesh,29.14254407,62.85696604,38.68756713,1291.894963,6.906781092,175.7235195,421.8820872,1899.487901
2023,Rice,Madhya Pradesh,15.475241,68.42899759,19.9394649,1558.735344,6.400230282,165.7795085,298.2171847,3518.650057
2023,Wheat,Gujarat,29.32786876,45.56695026,39.48550751,882.8682013,6.175784944,89.40283727,156.2631631,2866.714608
2023,Sugarcane,Bihar,20.98005563,35.07892522,33.14117971,676.3119466,7.547777142,197.5780026,188.1888367,4024.288124
